problema;  modelo;  num_jobs;  num_maquina;  fl_inteiro;  best_bound;  funcao_objetivo;  mip_relative_gap; number_of_contraints; number_of_variables; number_of_var_values; nb_iterations; nb_linear_nonzeros; status; time; has_hit_limit 
ID008_M015_J020; minla_fav; 15; 20; True; 1129.6808707233188; 1704.0000000000002; 0.3370417425332439; 120580; 54451; 1626; 8068737; 360560; time limit exceeded; 3600.043748140335; True;  
ID008_M015_J020; manne; 15; 20; False; nan; 920.0; nan; 6000; 3151; 1937; 1936; 17700; optimal; 0.038620948791503906; False;  
ID008_M015_J020; minla_fav; 15; 20; False; nan; 1026.7830828972571; nan; 120580; 54451; 2350; 33; 360560; optimal; 0.7018048763275146; False;  
ID009_M015_J020; manne; 15; 20; True; 1046.4240033222595; 1530.000000000004; 0.3160627429266089; 6000; 3151; 1647; 141341804; 17700; time limit exceeded; 3602.304165124893; True;  
ID009_M015_J020; minla_fav; 15; 20; True; 1080.1298196696534; 1859.0; 0.41897266289957213; 120580; 54451; 1673; 5002659; 360560; time limit exceeded; 3600.04154920578; True;  
ID009_M015_J020; manne; 15; 20; False; nan; 928.0; nan; 6000; 3151; 1839; 1838; 17700; optimal; 0.03767991065979004; False;  
ID009_M015_J020; minla_fav; 15; 20; False; nan; 1026.9079265126538; nan; 120580; 54451; 2481; 27; 360560; optimal; 0.6559271812438965; False;  
ID000_M020_J020; manne; 20; 20; True; 1320.383393345922; 1770.0000000000002; 0.2540206817254535; 8000; 4201; 2229; 75154581; 23600; time limit exceeded; 3603.1229209899902; True;  
ID000_M020_J020; minla_fav; 20; 20; True; 1278.2967614472243; 2075.0; 0.3839533679772228; 160780; 72601; 2177; 1867347; 480760; time limit exceeded; 3600.1705791950226; True;  
ID000_M020_J020; manne; 20; 20; False; nan; 1217.0; nan; 8000; 4201; 2182; 2181; 23600; optimal; 0.19453716278076172; False;  
ID000_M020_J020; minla_fav; 20; 20; False; nan; 1218.9738850053548; nan; 160780; 72601; 3010; 32; 480760; optimal; 5.797932147979736; False;  
ID001_M020_J020; manne; 20; 20; True; 1301.4520947961773; 1788.0; 0.2721185152146507; 8000; 4201; 2292; 59821598; 23600; time limit exceeded; 3601.436698913574; True;  
ID001_M020_J020; minla_fav; 20; 20; True; 1293.0; 1992.9999999999998; 0.35122930255893864; 160780; 72601; 2252; 3077446; 480760; time limit exceeded; 3600.1098659038544; True;  
ID001_M020_J020; manne; 20; 20; False; nan; 1223.0; nan; 8000; 4201; 2520; 2519; 23600; optimal; 0.18006515502929688; False;  
ID001_M020_J020; minla_fav; 20; 20; False; nan; 1223.0; nan; 160780; 72601; 3057; 25; 480760; optimal; 4.313678026199341; False;  
ID002_M020_J020; manne; 20; 20; True; 1288.0; 1800.0; 0.2844444444444286; 8000; 4201; 2246; 55118145; 23600; time limit exceeded; 3602.763100862503; True;  
ID002_M020_J020; minla_fav; 20; 20; True; 1289.94; 2089.0; 0.38250837721395964; 160780; 72601; 2247; 3883282; 480760; time limit exceeded; 3600.159469127655; True;  
ID002_M020_J020; manne; 20; 20; False; nan; 1164.0; nan; 8000; 4201; 2459; 2458; 23600; optimal; 0.22345209121704102; False;  
ID002_M020_J020; minla_fav; 20; 20; False; nan; 1212.6205303086629; nan; 160780; 72601; 3054; 31; 480760; optimal; 5.195709943771362; False;  
ID003_M020_J020; manne; 20; 20; True; 1291.833333333333; 1857.0; 0.30434392389156517; 8000; 4201; 2359; 59388005; 23600; time limit exceeded; 3602.309329032898; True;  
ID003_M020_J020; minla_fav; 20; 20; True; 1301.3433943943376; 2141.0; 0.3921796383024863; 160780; 72601; 2226; 2836663; 480760; time limit exceeded; 3600.1797020435333; True;  
ID003_M020_J020; manne; 20; 20; False; nan; 1151.0; nan; 8000; 4201; 2431; 2430; 23600; optimal; 0.2097151279449463; False;  
ID003_M020_J020; minla_fav; 20; 20; False; nan; 1216.4730986398886; nan; 160780; 72601; 3016; 40; 480760; optimal; 7.681058168411255; False;  
